community,modal_for_l4,n_authors,group_authors,author_share,rank
44,Pharmacology and Pharmaceutical Sciences,2,337,0.005934718100890208,15
44,Cardiovascular Medicine and Haematology,1,337,0.002967359050445104,16
44,Medical Biochemistry and Metabolomics,1,337,0.002967359050445104,17
44,Microbiology,1,337,0.002967359050445104,18
45,Genetics,94,330,0.28484848484848485,1
45,Epidemiology,52,330,0.15757575757575756,2
45,Oncology and Carcinogenesis,43,330,0.1303030303030303,3
45,Clinical Sciences,35,330,0.10606060606060606,4
45,Immunology,33,330,0.1,5
45,Health Services and Systems,18,330,0.05454545454545454,6
45,Ophthalmology and Optometry,12,330,0.03636363636363636,7
45,Pharmacology and Pharmaceutical Sciences,12,330,0.03636363636363636,8
45,Cardiovascular Medicine and Haematology,11,330,0.03333333333333333,9
45,Nutrition and Dietetics,8,330,0.024242424242424242,10
45,Gender Studies,4,330,0.012121212121212121,11
45,Biological Psychology,3,330,0.00909090909090909,12
45,Public Health,3,330,0.00909090909090909,13
45,Applied and Developmental Psychology,1,330,0.0030303030303030303,14
45,Neurosciences,1,330,0.0030303030303030303,15
46,Epidemiology,112,306,0.3660130718954248,1
46,Clinical Sciences,55,306,0.17973856209150327,2
46,Cardiovascular Medicine and Haematology,45,306,0.14705882352941177,3
46,Oncology and Carcinogenesis,24,306,0.0784313725490196,4
46,Nutrition and Dietetics,22,306,0.0718954248366013,5
46,Public Health,18,306,0.058823529411764705,6
46,Health Services and Systems,15,306,0.049019607843137254,7
46,Unclassified,12,306,0.0392156862745098,8
46,Biological Psychology,1,306,0.0032679738562091504,9
46,Dentistry,1,306,0.0032679738562091504,10
46,Genetics,1,306,0.0032679738562091504,11
47,Biological Psychology,155,281,0.5516014234875445,1
47,Genetics,36,281,0.12811387900355872,2
47,Epidemiology,29,281,0.10320284697508897,3
47,Clinical Sciences,25,281,0.08896797153024912,4
47,Health Services and Systems,18,281,0.06405693950177936,5
47,Unclassified,8,281,0.028469750889679714,6
47,Nutrition and Dietetics,4,281,0.014234875444839857,7
47,Immunology,3,281,0.010676156583629894,8
47,Neurosciences,2,281,0.0071174377224199285,9
47,Applied Computing,1,281,0.0035587188612099642,10
48,Epidemiology,48,273,0.17582417582417584,1
48,Clinical Sciences,46,273,0.1684981684981685,2
48,Nutrition and Dietetics,39,273,0.14285714285714285,3
48,Cardiovascular Medicine and Haematology,26,273,0.09523809523809523,4
48,Genetics,19,273,0.0695970695970696,5
48,Public Health,15,273,0.054945054945054944,6
48,Pharmacology and Pharmaceutical Sciences,14,273,0.05128205128205128,7
48,Biological Psychology,12,273,0.04395604395604396,8
48,Bioinformatics and Computational Biology,11,273,0.040293040293040296,9
48,Health Services and Systems,10,273,0.03663003663003663,10
48,Oncology and Carcinogenesis,8,273,0.029304029304029304,11
48,Clinical and Health Psychology,7,273,0.02564102564102564,12
48,Biochemistry and Cell Biology,6,273,0.02197802197802198,13
48,Immunology,5,273,0.018315018315018316,14
48,Reproductive Medicine,3,273,0.01098901098901099,15
48,Applied and Developmental Psychology,2,273,0.007326007326007326,16
48,Neurosciences,2,273,0.007326007326007326,17
49,Oncology and Carcinogenesis,83,270,0.3074074074074074,1
49,Clinical Sciences,74,270,0.2740740740740741,2
49,Biochemistry and Cell Biology,30,270,0.1111111111111111,3
49,Epidemiology,20,270,0.07407407407407407,4
49,Genetics,17,270,0.06296296296296296,5
49,Biological Psychology,11,270,0.040740740740740744,6
49,Public Health,9,270,0.03333333333333333,7
49,Cardiovascular Medicine and Haematology,6,270,0.022222222222222223,8
49,Ophthalmology and Optometry,6,270,0.022222222222222223,9
49,Library and Information Studies,4,270,0.014814814814814815,10
49,Human-Centred Computing,3,270,0.011111111111111112,11
49,Health Services and Systems,2,270,0.007407407407407408,12
49,Reproductive Medicine,2,270,0.007407407407407408,13
49,Immunology,1,270,0.003703703703703704,14
49,Machine Learning,1,270,0.003703703703703704,15
49,Nutrition and Dietetics,1,270,0.003703703703703704,16
50,Clinical Sciences,69,270,0.25555555555555554,1
50,Epidemiology,56,270,0.2074074074074074,2
50,Oncology and Carcinogenesis,43,270,0.15925925925925927,3
50,Genetics,20,270,0.07407407407407407,4
50,Health Services and Systems,17,270,0.06296296296296296,5
50,Nutrition and Dietetics,14,270,0.05185185185185185,6
50,Biological Psychology,13,270,0.04814814814814815,7
50,Pharmacology and Pharmaceutical Sciences,13,270,0.04814814814814815,8
50,Cardiovascular Medicine and Haematology,11,270,0.040740740740740744,9
50,Reproductive Medicine,4,270,0.014814814814814815,10
50,Artificial Intelligence,3,270,0.011111111111111112,11
50,Bioinformatics and Computational Biology,2,270,0.007407407407407408,12
50,Medical Biochemistry and Metabolomics,2,270,0.007407407407407408,13
50,Unclassified,2,270,0.007407407407407408,14
50,Public Health,1,270,0.003703703703703704,15
51,Epidemiology,137,267,0.5131086142322098,1
51,Genetics,105,267,0.39325842696629215,2
51,Bioinformatics and Computational Biology,7,267,0.026217228464419477,3
51,Clinical Sciences,6,267,0.02247191011235955,4
51,Biological Psychology,3,267,0.011235955056179775,5
51,Nutrition and Dietetics,3,267,0.011235955056179775,6
51,Pharmacology and Pharmaceutical Sciences,2,267,0.00749063670411985,7
51,Unclassified,2,267,0.00749063670411985,8
51,Anthropology,1,267,0.003745318352059925,9
51,Oncology and Carcinogenesis,1,267,0.003745318352059925,10
52,Biochemistry and Cell Biology,92,257,0.35797665369649806,1
52,Epidemiology,68,257,0.26459143968871596,2
52,Clinical Sciences,35,257,0.13618677042801555,3
52,Cardiovascular Medicine and Haematology,29,257,0.11284046692607004,4
52,Genetics,14,257,0.054474708171206226,5
52,Public Health,9,257,0.03501945525291829,6
52,Nutrition and Dietetics,4,257,0.01556420233463035,7
52,Biomedical Engineering,3,257,0.011673151750972763,8
52,Unclassified,2,257,0.007782101167315175,9
52,Bioinformatics and Computational Biology,1,257,0.0038910505836575876,10
53,Epidemiology,80,254,0.31496062992125984,1
53,Clinical Sciences,65,254,0.2559055118110236,2
53,Genetics,43,254,0.16929133858267717,3
53,Cardiovascular Medicine and Haematology,21,254,0.08267716535433071,4
53,Applied Computing,15,254,0.05905511811023622,5
53,Nutrition and Dietetics,11,254,0.04330708661417323,6
53,Immunology,9,254,0.03543307086614173,7
53,Biochemistry and Cell Biology,4,254,0.015748031496062992,8
53,Dentistry,4,254,0.015748031496062992,9
53,Biological Psychology,1,254,0.003937007874015748,10
53,Oncology and Carcinogenesis,1,254,0.003937007874015748,11
54,Clinical Sciences,135,250,0.54,1
54,Genetics,64,250,0.256,2
54,Epidemiology,27,250,0.108,3
54,Biological Psychology,7,250,0.028,4
54,Health Services and Systems,6,250,0.024,5
54,Bioinformatics and Computational Biology,5,250,0.02,6
54,Reproductive Medicine,3,250,0.012,7
54,Unclassified,2,250,0.008,8
54,Neurosciences,1,250,0.004,9
55,Epidemiology,66,176,0.375,1
55,Clinical Sciences,44,176,0.25,2
55,Genetics,16,176,0.09090909090909091,3
55,Cardiovascular Medicine and Haematology,14,176,0.07954545454545454,4
55,Biochemistry and Cell Biology,8,176,0.045454545454545456,5
55,Biological Psychology,8,176,0.045454545454545456,6
55,Oncology and Carcinogenesis,8,176,0.045454545454545456,7
55,Dentistry,6,176,0.03409090909090909,8
55,Unclassified,3,176,0.017045454545454544,9
55,Immunology,1,176,0.005681818181818182,10
55,Medical Biochemistry and Metabolomics,1,176,0.005681818181818182,11
55,Ophthalmology and Optometry,1,176,0.005681818181818182,12
56,Clinical Sciences,95,163,0.5828220858895705,1
56,Biomedical Engineering,18,163,0.11042944785276074,2
56,Cardiovascular Medicine and Haematology,17,163,0.10429447852760736,3
56,Epidemiology,8,163,0.049079754601226995,4
56,Biological Psychology,7,163,0.04294478527607362,5
56,Health Services and Systems,6,163,0.03680981595092025,6
56,Biochemistry and Cell Biology,3,163,0.018404907975460124,7
56,Analytical Chemistry,2,163,0.012269938650306749,8
56,Neurosciences,2,163,0.012269938650306749,9
56,Nutrition and Dietetics,2,163,0.012269938650306749,10
56,Public Health,2,163,0.012269938650306749,11
56,Genetics,1,163,0.006134969325153374,12
57,Epidemiology,39,142,0.2746478873239437,1
57,Clinical Sciences,31,142,0.21830985915492956,2
57,Oncology and Carcinogenesis,13,142,0.09154929577464789,3
57,Nutrition and Dietetics,12,142,0.08450704225352113,4
57,Public Health,12,142,0.08450704225352113,5
57,Biological Psychology,11,142,0.07746478873239436,6
57,Genetics,10,142,0.07042253521126761,7
57,Cardiovascular Medicine and Haematology,4,142,0.028169014084507043,8
57,Immunology,3,142,0.02112676056338028,9
57,Machine Learning,3,142,0.02112676056338028,10
57,Bioinformatics and Computational Biology,2,142,0.014084507042253521,11
57,Biochemistry and Cell Biology,1,142,0.007042253521126761,12
57,Statistics,1,142,0.007042253521126761,13
58,Cardiovascular Medicine and Haematology,38,137,0.2773722627737226,1
58,Clinical Sciences,36,137,0.26277372262773724,2
58,Epidemiology,24,137,0.17518248175182483,3
58,Pharmacology and Pharmaceutical Sciences,8,137,0.058394160583941604,4
58,Pollution and Contamination,7,137,0.051094890510948905,5
58,Health Services and Systems,5,137,0.0364963503649635,6
58,Public Health,5,137,0.0364963503649635,7
58,Unclassified,5,137,0.0364963503649635,8
58,Genetics,3,137,0.021897810218978103,9
58,Nutrition and Dietetics,3,137,0.021897810218978103,10
58,Statistics,2,137,0.014598540145985401,11
58,Immunology,1,137,0.0072992700729927005,12
59,Oncology and Carcinogenesis,69,132,0.5227272727272727,1
59,Cardiovascular Medicine and Haematology,19,132,0.14393939393939395,2
59,Clinical Sciences,16,132,0.12121212121212122,3
59,Immunology,10,132,0.07575757575757576,4
59,Health Services and Systems,7,132,0.05303030303030303,5
59,Nutrition and Dietetics,5,132,0.03787878787878788,6
59,Dentistry,3,132,0.022727272727272728,7
59,Epidemiology,2,132,0.015151515151515152,8
59,Public Health,1,132,0.007575757575757576,9
60,Clinical Sciences,64,130,0.49230769230769234,1
60,Biomedical Engineering,20,130,0.15384615384615385,2
60,Genetics,15,130,0.11538461538461539,3
60,Oncology and Carcinogenesis,14,130,0.1076923076923077,4
60,Immunology,11,130,0.08461538461538462,5
60,Epidemiology,3,130,0.023076923076923078,6
60,Neurosciences,2,130,0.015384615384615385,7
60,Biological Psychology,1,130,0.007692307692307693,8
61,Clinical Sciences,45,118,0.3813559322033898,1
61,Health Services and Systems,13,118,0.11016949152542373,2
61,Epidemiology,9,118,0.07627118644067797,3
61,Immunology,9,118,0.07627118644067797,4
61,Public Health,9,118,0.07627118644067797,5
61,Allied Health and Rehabilitation Science,8,118,0.06779661016949153,6
61,Oncology and Carcinogenesis,8,118,0.06779661016949153,7
61,Biochemistry and Cell Biology,7,118,0.059322033898305086,8
61,Nutrition and Dietetics,4,118,0.03389830508474576,9
61,Ophthalmology and Optometry,2,118,0.01694915254237288,10
61,Cardiovascular Medicine and Haematology,1,118,0.00847457627118644,11
61,Genetics,1,118,0.00847457627118644,12
61,Medical Biochemistry and Metabolomics,1,118,0.00847457627118644,13
61,Unclassified,1,118,0.00847457627118644,14
62,Oncology and Carcinogenesis,52,117,0.4444444444444444,1
62,Clinical Sciences,27,117,0.23076923076923078,2
62,Genetics,23,117,0.19658119658119658,3
62,Bioinformatics and Computational Biology,6,117,0.05128205128205128,4
62,Epidemiology,6,117,0.05128205128205128,5
62,Medical Biochemistry and Metabolomics,3,117,0.02564102564102564,6
63,Cardiovascular Medicine and Haematology,46,117,0.39316239316239315,1
63,Epidemiology,30,117,0.2564102564102564,2
63,Nutrition and Dietetics,16,117,0.13675213675213677,3
63,Clinical Sciences,12,117,0.10256410256410256,4
63,Genetics,6,117,0.05128205128205128,5
63,Medical Biochemistry and Metabolomics,3,117,0.02564102564102564,6
63,Applied Economics,2,117,0.017094017094017096,7
63,Oncology and Carcinogenesis,1,117,0.008547008547008548,8
63,Pharmacology and Pharmaceutical Sciences,1,117,0.008547008547008548,9
64,Clinical Sciences,46,113,0.40707964601769914,1
64,Epidemiology,39,113,0.34513274336283184,2
64,Nutrition and Dietetics,8,113,0.07079646017699115,3
64,Biological Psychology,7,113,0.061946902654867256,4
64,Genetics,5,113,0.04424778761061947,5
64,Biochemistry and Cell Biology,3,113,0.02654867256637168,6
64,Cardiovascular Medicine and Haematology,2,113,0.017699115044247787,7
64,Oncology and Carcinogenesis,2,113,0.017699115044247787,8
64,Reproductive Medicine,1,113,0.008849557522123894,9
65,Clinical Sciences,42,111,0.3783783783783784,1
65,Epidemiology,37,111,0.3333333333333333,2
65,Genetics,20,111,0.18018018018018017,3
65,Cardiovascular Medicine and Haematology,6,111,0.05405405405405406,4
65,Nutrition and Dietetics,2,111,0.018018018018018018,5
65,Health Services and Systems,1,111,0.009009009009009009,6
65,Immunology,1,111,0.009009009009009009,7
65,Medical Biochemistry and Metabolomics,1,111,0.009009009009009009,8
65,Reproductive Medicine,1,111,0.009009009009009009,9
66,Archaeology,97,104,0.9326923076923077,1
66,Genetics,7,104,0.0673076923076923,2
67,Clinical Sciences,41,103,0.39805825242718446,1
67,Cardiovascular Medicine and Haematology,37,103,0.3592233009708738,2
67,Epidemiology,14,103,0.13592233009708737,3
67,Bioinformatics and Computational Biology,4,103,0.038834951456310676,4
67,Health Services and Systems,4,103,0.038834951456310676,5
67,Nutrition and Dietetics,2,103,0.019417475728155338,6
67,Genetics,1,103,0.009708737864077669,7
68,Epidemiology,27,98,0.2755102040816326,1
68,Clinical Sciences,25,98,0.25510204081632654,2
68,Public Health,16,98,0.16326530612244897,3
68,Cardiovascular Medicine and Haematology,8,98,0.08163265306122448,4
68,Unclassified,8,98,0.08163265306122448,5
68,Biological Psychology,6,98,0.061224489795918366,6
68,Biochemistry and Cell Biology,5,98,0.05102040816326531,7
68,Medical Biochemistry and Metabolomics,1,98,0.01020408163265306,8
68,Ophthalmology and Optometry,1,98,0.01020408163265306,9
68,Pollution and Contamination,1,98,0.01020408163265306,10
69,Clinical Sciences,26,98,0.2653061224489796,1
69,Epidemiology,22,98,0.22448979591836735,2
69,Dentistry,17,98,0.17346938775510204,3
69,Health Services and Systems,6,98,0.061224489795918366,4
69,Nutrition and Dietetics,6,98,0.061224489795918366,5
69,Public Health,6,98,0.061224489795918366,6
69,Genetics,4,98,0.04081632653061224,7
69,Architecture,3,98,0.030612244897959183,8
69,Unclassified,2,98,0.02040816326530612,9
69,Biological Psychology,1,98,0.01020408163265306,10
69,Cardiovascular Medicine and Haematology,1,98,0.01020408163265306,11
69,Human Geography,1,98,0.01020408163265306,12
69,Neurosciences,1,98,0.01020408163265306,13
69,Oncology and Carcinogenesis,1,98,0.01020408163265306,14
69,Reproductive Medicine,1,98,0.01020408163265306,15
70,Oncology and Carcinogenesis,63,92,0.6847826086956522,1
70,Immunology,24,92,0.2608695652173913,2
70,Biochemistry and Cell Biology,3,92,0.03260869565217391,3
70,Epidemiology,1,92,0.010869565217391304,4
70,Genetics,1,92,0.010869565217391304,5
71,Nutrition and Dietetics,29,92,0.31521739130434784,1
71,Clinical Sciences,21,92,0.22826086956521738,2
71,Epidemiology,16,92,0.17391304347826086,3
71,Biological Psychology,6,92,0.06521739130434782,4
71,Public Health,6,92,0.06521739130434782,5
71,Genetics,5,92,0.05434782608695652,6
71,Medical Biochemistry and Metabolomics,4,92,0.043478260869565216,7
71,Oncology and Carcinogenesis,4,92,0.043478260869565216,8
71,Health Services and Systems,1,92,0.010869565217391304,9
72,Public Health,34,85,0.4,1
72,Cardiovascular Medicine and Haematology,11,85,0.12941176470588237,2
72,Health Services and Systems,11,85,0.12941176470588237,3
72,Clinical Sciences,10,85,0.11764705882352941,4
72,Genetics,8,85,0.09411764705882353,5
72,Biological Psychology,5,85,0.058823529411764705,6
72,Epidemiology,4,85,0.047058823529411764,7
72,Pollution and Contamination,2,85,0.023529411764705882,8
73,Clinical Sciences,46,85,0.5411764705882353,1
73,Cardiovascular Medicine and Haematology,18,85,0.21176470588235294,2
73,"Graphics, Augmented Reality and Games",9,85,0.10588235294117647,3
73,Biological Psychology,6,85,0.07058823529411765,4
73,Biomedical Engineering,4,85,0.047058823529411764,5
73,Epidemiology,2,85,0.023529411764705882,6
74,Cardiovascular Medicine and Haematology,28,77,0.36363636363636365,1
74,Epidemiology,16,77,0.2077922077922078,2
74,Clinical Sciences,9,77,0.11688311688311688,3
74,Genetics,9,77,0.11688311688311688,4
74,Oncology and Carcinogenesis,6,77,0.07792207792207792,5
74,Pharmacology and Pharmaceutical Sciences,4,77,0.05194805194805195,6
74,Nutrition and Dietetics,2,77,0.025974025974025976,7
74,Health Services and Systems,1,77,0.012987012987012988,8
74,Medical Biochemistry and Metabolomics,1,77,0.012987012987012988,9
74,Statistics,1,77,0.012987012987012988,10
75,Clinical Sciences,22,72,0.3055555555555556,1
75,Genetics,16,72,0.2222222222222222,2
75,Epidemiology,13,72,0.18055555555555555,3
75,Statistics,9,72,0.125,4
75,Machine Learning,6,72,0.08333333333333333,5
75,Biochemistry and Cell Biology,4,72,0.05555555555555555,6
75,Computer Vision and Multimedia Computation,1,72,0.013888888888888888,7
75,Econometrics,1,72,0.013888888888888888,8
76,Genetics,26,72,0.3611111111111111,1
76,Biomedical Engineering,12,72,0.16666666666666666,2
76,Machine Learning,10,72,0.1388888888888889,3
76,Pharmacology and Pharmaceutical Sciences,10,72,0.1388888888888889,4
76,Allied Health and Rehabilitation Science,6,72,0.08333333333333333,5
76,Ophthalmology and Optometry,5,72,0.06944444444444445,6
76,Biological Psychology,3,72,0.041666666666666664,7
77,Clinical Sciences,41,70,0.5857142857142857,1
77,Cardiovascular Medicine and Haematology,14,70,0.2,2
77,Biological Psychology,5,70,0.07142857142857142,3
77,Epidemiology,5,70,0.07142857142857142,4
77,Genetics,4,70,0.05714285714285714,5
77,Unclassified,1,70,0.014285714285714285,6
78,Clinical Sciences,37,65,0.5692307692307692,1
78,Ophthalmology and Optometry,13,65,0.2,2
78,Epidemiology,6,65,0.09230769230769231,3
78,Health Services and Systems,4,65,0.06153846153846154,4
78,Pharmacology and Pharmaceutical Sciences,3,65,0.046153846153846156,5
78,Oncology and Carcinogenesis,2,65,0.03076923076923077,6
79,Oncology and Carcinogenesis,46,63,0.7301587301587301,1
79,Epidemiology,11,63,0.1746031746031746,2
79,Health Services and Systems,3,63,0.047619047619047616,3
79,Genetics,2,63,0.031746031746031744,4
79,Pollution and Contamination,1,63,0.015873015873015872,5
80,Clinical Sciences,17,62,0.27419354838709675,1
80,Epidemiology,12,62,0.1935483870967742,2
80,Oncology and Carcinogenesis,12,62,0.1935483870967742,3
80,Genetics,9,62,0.14516129032258066,4
80,Applied Computing,5,62,0.08064516129032258,5
80,Health Services and Systems,4,62,0.06451612903225806,6
80,Immunology,2,62,0.03225806451612903,7
80,Unclassified,1,62,0.016129032258064516,8
81,Genetics,22,61,0.36065573770491804,1
81,Medical Biochemistry and Metabolomics,15,61,0.2459016393442623,2
81,Sports Science and Exercise,10,61,0.16393442622950818,3
81,Unclassified,10,61,0.16393442622950818,4
81,Clinical Sciences,3,61,0.04918032786885246,5
81,Nutrition and Dietetics,1,61,0.01639344262295082,6
82,Genetics,56,56,1.0,1
83,Clinical Sciences,18,55,0.32727272727272727,1
83,Cardiovascular Medicine and Haematology,8,55,0.14545454545454545,2
83,Genetics,8,55,0.14545454545454545,3
83,Medical Biochemistry and Metabolomics,8,55,0.14545454545454545,4
83,Oncology and Carcinogenesis,4,55,0.07272727272727272,5
83,Applied and Developmental Psychology,3,55,0.05454545454545454,6
83,Epidemiology,3,55,0.05454545454545454,7
83,Reproductive Medicine,3,55,0.05454545454545454,8
84,Epidemiology,11,54,0.2037037037037037,1
84,Public Health,10,54,0.18518518518518517,2
84,Biological Psychology,8,54,0.14814814814814814,3
84,Health Services and Systems,8,54,0.14814814814814814,4
84,Clinical Sciences,6,54,0.1111111111111111,5
84,Neurosciences,5,54,0.09259259259259259,6
84,Nutrition and Dietetics,3,54,0.05555555555555555,7
84,Unclassified,3,54,0.05555555555555555,8
85,Clinical Sciences,16,49,0.32653061224489793,1
85,Cardiovascular Medicine and Haematology,7,49,0.14285714285714285,2
85,Oncology and Carcinogenesis,5,49,0.10204081632653061,3
85,Epidemiology,4,49,0.08163265306122448,4
85,Genetics,4,49,0.08163265306122448,5
85,Machine Learning,4,49,0.08163265306122448,6
85,Health Services and Systems,3,49,0.061224489795918366,7
85,Medical Biochemistry and Metabolomics,3,49,0.061224489795918366,8
85,Public Health,3,49,0.061224489795918366,9
86,Oncology and Carcinogenesis,31,49,0.6326530612244898,1
86,Clinical Sciences,8,49,0.16326530612244897,2
86,Genetics,8,49,0.16326530612244897,3
86,Epidemiology,2,49,0.04081632653061224,4
87,Cardiovascular Medicine and Haematology,24,49,0.4897959183673469,1
87,Clinical Sciences,14,49,0.2857142857142857,2
87,Immunology,5,49,0.10204081632653061,3
87,Oncology and Carcinogenesis,4,49,0.08163265306122448,4
87,Biological Psychology,1,49,0.02040816326530612,5
87,Reproductive Medicine,1,49,0.02040816326530612,6
88,Clinical Sciences,24,48,0.5,1
88,Immunology,8,48,0.16666666666666666,2
88,Cardiovascular Medicine and Haematology,6,48,0.125,3
88,Biomedical Engineering,3,48,0.0625,4
88,Dentistry,3,48,0.0625,5
88,Epidemiology,3,48,0.0625,6
88,Biological Psychology,1,48,0.020833333333333332,7
89,Clinical Sciences,25,48,0.5208333333333334,1
89,Oncology and Carcinogenesis,19,48,0.3958333333333333,2
89,Health Services and Systems,2,48,0.041666666666666664,3
89,Epidemiology,1,48,0.020833333333333332,4
89,Pharmacology and Pharmaceutical Sciences,1,48,0.020833333333333332,5
90,Clinical Sciences,25,43,0.5813953488372093,1
90,Biological Psychology,8,43,0.18604651162790697,2
90,Epidemiology,6,43,0.13953488372093023,3
90,Health Services and Systems,2,43,0.046511627906976744,4
90,Medical Biochemistry and Metabolomics,1,43,0.023255813953488372,5
90,Nutrition and Dietetics,1,43,0.023255813953488372,6
91,Clinical Sciences,24,43,0.5581395348837209,1
91,Epidemiology,10,43,0.23255813953488372,2
91,Oncology and Carcinogenesis,4,43,0.09302325581395349,3
91,Genetics,3,43,0.06976744186046512,4
91,Biomedical Engineering,1,43,0.023255813953488372,5
91,Nutrition and Dietetics,1,43,0.023255813953488372,6
92,Oncology and Carcinogenesis,21,39,0.5384615384615384,1
92,Clinical Sciences,7,39,0.1794871794871795,2
92,Genetics,6,39,0.15384615384615385,3
92,Health Services and Systems,3,39,0.07692307692307693,4
92,Epidemiology,1,39,0.02564102564102564,5
92,Public Health,1,39,0.02564102564102564,6
93,Clinical Sciences,11,38,0.2894736842105263,1
93,Public Health,10,38,0.2631578947368421,2
93,Health Services and Systems,9,38,0.23684210526315788,3
93,Epidemiology,7,38,0.18421052631578946,4
93,Cardiovascular Medicine and Haematology,1,38,0.02631578947368421,5
94,Epidemiology,17,38,0.4473684210526316,1
94,Clinical Sciences,12,38,0.3157894736842105,2
94,Oncology and Carcinogenesis,9,38,0.23684210526315788,3
95,Epidemiology,11,37,0.2972972972972973,1
95,Clinical Sciences,9,37,0.24324324324324326,2
95,Biochemistry and Cell Biology,6,37,0.16216216216216217,3
95,Oncology and Carcinogenesis,6,37,0.16216216216216217,4
95,Unclassified,3,37,0.08108108108108109,5
95,Applied and Developmental Psychology,2,37,0.05405405405405406,6
96,Biological Psychology,10,36,0.2777777777777778,1
96,Clinical Sciences,10,36,0.2777777777777778,2
96,Epidemiology,8,36,0.2222222222222222,3
96,Cardiovascular Medicine and Haematology,7,36,0.19444444444444445,4
96,Nutrition and Dietetics,1,36,0.027777777777777776,5
97,Clinical Sciences,15,36,0.4166666666666667,1
97,Nutrition and Dietetics,11,36,0.3055555555555556,2
97,Epidemiology,7,36,0.19444444444444445,3
97,Neurosciences,2,36,0.05555555555555555,4
97,Dentistry,1,36,0.027777777777777776,5
98,Epidemiology,29,35,0.8285714285714286,1
98,Health Services and Systems,5,35,0.14285714285714285,2
98,Cardiovascular Medicine and Haematology,1,35,0.02857142857142857,3
99,Ophthalmology and Optometry,33,34,0.9705882352941176,1
99,Clinical Sciences,1,34,0.029411764705882353,2
100,Cardiovascular Medicine and Haematology,22,34,0.6470588235294118,1
100,Epidemiology,6,34,0.17647058823529413,2
100,Clinical Sciences,4,34,0.11764705882352941,3
100,Pharmacology and Pharmaceutical Sciences,2,34,0.058823529411764705,4
101,Epidemiology,15,33,0.45454545454545453,1
101,Cardiovascular Medicine and Haematology,7,33,0.21212121212121213,2
101,Biological Psychology,5,33,0.15151515151515152,3
101,Nutrition and Dietetics,4,33,0.12121212121212122,4
101,Clinical Sciences,2,33,0.06060606060606061,5
102,Clinical Sciences,29,33,0.8787878787878788,1
102,Genetics,2,33,0.06060606060606061,2
102,Medical Biochemistry and Metabolomics,2,33,0.06060606060606061,3
103,Genetics,31,32,0.96875,1
103,Bioinformatics and Computational Biology,1,32,0.03125,2
104,Oncology and Carcinogenesis,32,32,1.0,1
105,Cardiovascular Medicine and Haematology,9,31,0.2903225806451613,1
105,Clinical Sciences,9,31,0.2903225806451613,2
105,Epidemiology,8,31,0.25806451612903225,3
105,Medical Biochemistry and Metabolomics,5,31,0.16129032258064516,4
106,Epidemiology,17,31,0.5483870967741935,1
106,Cardiovascular Medicine and Haematology,14,31,0.45161290322580644,2
107,Nutrition and Dietetics,19,31,0.6129032258064516,1
107,Epidemiology,5,31,0.16129032258064516,2
107,Clinical Sciences,3,31,0.0967741935483871,3
107,Unclassified,3,31,0.0967741935483871,4
107,Health Services and Systems,1,31,0.03225806451612903,5
108,Cardiovascular Medicine and Haematology,15,30,0.5,1
108,Clinical Sciences,15,30,0.5,2
109,Epidemiology,18,29,0.6206896551724138,1
109,Cardiovascular Medicine and Haematology,7,29,0.2413793103448276,2
109,Biochemistry and Cell Biology,4,29,0.13793103448275862,3
110,Clinical Sciences,12,29,0.41379310344827586,1
110,Epidemiology,9,29,0.3103448275862069,2
110,Nutrition and Dietetics,4,29,0.13793103448275862,3
110,Medical Biochemistry and Metabolomics,2,29,0.06896551724137931,4
110,Cardiovascular Medicine and Haematology,1,29,0.034482758620689655,5
110,Public Health,1,29,0.034482758620689655,6
111,Biological Psychology,13,29,0.4482758620689655,1
111,Clinical Sciences,8,29,0.27586206896551724,2
111,Biochemistry and Cell Biology,4,29,0.13793103448275862,3
111,Epidemiology,3,29,0.10344827586206896,4
111,Neurosciences,1,29,0.034482758620689655,5
112,Epidemiology,18,29,0.6206896551724138,1
112,Nutrition and Dietetics,9,29,0.3103448275862069,2
112,Genetics,2,29,0.06896551724137931,3
113,Epidemiology,17,28,0.6071428571428571,1
113,Medical Biochemistry and Metabolomics,6,28,0.21428571428571427,2
113,Cardiovascular Medicine and Haematology,3,28,0.10714285714285714,3
113,Clinical Sciences,2,28,0.07142857142857142,4
114,Biological Psychology,22,28,0.7857142857142857,1
114,Bioinformatics and Computational Biology,3,28,0.10714285714285714,2
114,Epidemiology,3,28,0.10714285714285714,3
115,Ophthalmology and Optometry,11,27,0.4074074074074074,1
115,Genetics,10,27,0.37037037037037035,2
115,Epidemiology,4,27,0.14814814814814814,3
115,Health Services and Systems,2,27,0.07407407407407407,4
116,Epidemiology,9,27,0.3333333333333333,1
116,Public Health,9,27,0.3333333333333333,2
116,Unclassified,9,27,0.3333333333333333,3
117,Clinical Sciences,9,26,0.34615384615384615,1
117,Cardiovascular Medicine and Haematology,6,26,0.23076923076923078,2
117,Epidemiology,5,26,0.19230769230769232,3
117,Neurosciences,4,26,0.15384615384615385,4
117,Pharmacology and Pharmaceutical Sciences,2,26,0.07692307692307693,5
118,Biochemistry and Cell Biology,26,26,1.0,1
119,Biochemistry and Cell Biology,10,25,0.4,1
119,Epidemiology,7,25,0.28,2
119,Genetics,4,25,0.16,3
119,Nutrition and Dietetics,4,25,0.16,4
120,Machine Learning,7,25,0.28,1
